::1 - - [28/Aug/2021:13:05:41 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:09:02 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:09:06 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:15:21 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:15:29 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:16:11 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:16:14 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:16:24 +0000] "POST /app/MyDocs HTTP/1.1" 404 3044 "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:16:59 +0000] "POST /app/MyDocs HTTP/1.1" 404 3044 "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:17:01 +0000] "POST /app/MyDocs HTTP/1.1" 404 3044 "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:17:06 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:17:21 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:18:48 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:19:21 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:19:31 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:21:44 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:21:53 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:23:17 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:23:28 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:24:57 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:25:01 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:30:16 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:30:29 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:31:28 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
